FILENAME	ISSUER_NAME
P_42346031000000144.tiff	Oh Crecent Circle Krishnanagarbhavnagar Aao  State India Telfaxfpft Ddmmyyyy Bhagya Laxmienterprise Ozl Three Thous Nine Hundred Ninty Four     Cashtransacnonysancohestateancoec Acno Sb
P_44735330000000074.tiff	Alcno
P_40234029000002167.tiff	Three Instrument Kjararuttar Pradesh Cnrb  Multicity Ca Pcmk
P_41032565000000348.tiff	Moths Ground Floorujjawal Arcade State India Trikon Nagarcanal Roadmorbi Tel Faxodesbin Swift Ddm Ejdj  Ororder S Icr R  Rnletceenosdnnr Aic No   Dacsatnorieeranch
P_44735330000000150.tiff	Threefro  O  Baroda Kaithal Ambala Roadkaithal Cbs  Atgsneft Barbovjkait Ttsavings
P_46633371000000090.tiff	Onthsn Tibri Roadgurdaspur  Distgurdaspurpunjabpunja State India Telfaxodesbin Swift Chayoy Das Giicy Chuud Ororder Hdas Qa Jenty Thousgnd Jwo Hynded Jwent Dd Eight  Upc Sranch
P_45333736000000396.tiff	   Ac No Hdfc Ltd Kaliawadi Shantilal Ravjishai Patellakshmiben Shantilal Patel  Please
P_40219665000000574.tiff	Three New Delhi Kotak Manindra  Delhi India Kkbk Ddmmyyyy Mukesh Gupa Onelakheatthovson Z 
P_41034179000000002.tiff	Three Indusind Limited  Phurna Yamuna Complexroad Nonational Highwaydistrictchindwaraphurna Nd Ddmmyyyy Or H By Jtlty
P_41034478000000340.tiff	C No
P_49832097000000049.tiff	Ty Four Thous Onty     M  Keyvelfuy Srno Below 
P_41032599000000002.tiff	Cno
P_41031933000000014.tiff	Three Nonths  Uljapur Opppanchayat Samitee Naldurg Roadtulajapur Hdfcocojsbl Leenesh Enterprises Fousteeen Hoyyeend Nine Hunclred Eighty Psony Y  Cc C Ltd Osmanabad Brang Gorakhnath Baliram Phavale  Piease
P_41031933000000015.tiff	Three  Db Ltdgr Buildingsambhajinagar Smanabadmaharashtra  Ddmm Yy Bkl  Coysfooise Or A Ot Frnethous Rcpee Oll  Savings
P_41732555000000177.tiff	Three Issu Suratc Feaie
P_41732555000000178.tiff	Three Issu Surat Kotak Mahindra Farias Gujarat India Kkk Dd Witmans Industries Pvtltd Or Four Lakh Fifty Six Thous Two Hundred Sixty Eight Y Hv  
P_41732555000000179.tiff	Asma Textiles Aic No Mk Oesa Lankor Iot Hdfc Ltd Oda Dani Leank Loebarodadaroi Ring Roadsurat Dda Oebaroda Ba Sarqda Oe Sarjda Proprier Cauf Barodarank Dank Oe Barodabahkoebaroda Bano 
P_41732555000000180.tiff	Three
P_43016302000001472.tiff	Noncash Transaction Acno  Se  Gaetsmsa Cc Rere Rtate Bnkoe No S Prefix Esseieankcfnra Proprietae Ecsaterakzmte An Pharmaceuticals A Teoeind Ulubart Inkoeindi Ateba Multcitycheque Able At Par At All Branctes Sbi A Oendl 
P_41032869000000019.tiff	Mspvtltddelhicts   Up So Lacs At Nonhome
P_41034478000000014.tiff	 Parli V Brbirajdar Niwas Linemondhapariv Talparli V Distbeed Hdfcocpnsbl V M Samnrth Nx Or Fifty Thousardonl Ddiplcts Y H
P_41034478000000015.tiff	 Maharashtra Morarji Chowk Muatizapur Distakola  Murtizqapur Odemahb Ddmmyyyy  Or Q Oe   Ha
P_41034478000000016.tiff	Three H  Chur Bazar Laxm Niwasfit Floornarayan Nagar Near Tehsil Fice Chur Bazar Distamravati Amravati Rtgsneft Hdfcocmf Samarm Nx Dpfplssahmedabadicts  Twenty Thous Onl Bq Currentno Cts Ie Hc Sank Ltd Astha Mens Wear Ocoo Nanigaor Peth Rep Micr 
P_41034478000000019.tiff	Mntromhedatfissu  Boix Mr Branhaamaarashra India Fscbkid Ddmmyyyy Saomarth Xn S Or Fifteen Dadm  On  Cs Aa N  C
P_41034478000000027.tiff	S Aadhaar Mumber Sptiona
P_41034478000000028.tiff	Frodafs Boi  Zzashti Warmaharashtra Indi Bkid Ddmmyyyy R Samarth Nx Or Fiadeen Thousowy  S Tv  Chq Mr O  Seshaasai Mcts Ac No Cts New Novelty Sadi Center Hdfc Ltd Ngaor Peth Please
P_41039322000000451.tiff	Ony Vill Pulbarihat Psbhaktinagar State India  Distjalpaiguri Telodesbin Ddmmy Y Y Puyq Iiyadntbrprises Ororder  Aelyethonsonanrhnnared Fseen   Nor Soa Hoe  Alc No   Ms Electron Prefix Panitanki  Electronics Furniture World Aerankoeindlas Fateindiastateo Multicity Cheque Able At Par At All Es Sbi 
P_41044058000000841.tiff	M Mohamed Abdul Kader   
P_40233061000000112.tiff	C No
P_47936419000000750.tiff	 C Frajpur Road Jakhan State India Dehra Dunuttrakh    Tel Faxifs Sbin Swift
P_41242053000000253.tiff	 Lokvikas Nagari Sahakari Ltdaurangabad Padegon Brgut No Shop No Peace Apartment Nashik Roadpadegonyesbolnsb
P_41242053000000254.tiff	 Ot Lssue Maharashtra Rashtramata Indira Ghi Militrayschool  Satara Parisarchhsambhajinagar Odemahb Ddmmyyy Y F  Or Pyy Fy Nine Thausantwo Hura
P_41242053000000640.tiff	 Aurangabad Nijam Gung  Old Mondhaaurangabad   Y Y Or Nh  Y    Current
P_46038019000000177.tiff	Id Pa
P_41036755000000260.tiff	Three Axis Ltd  Margherita Tin Astinsukia Ifs Uti Ddmmy Y Y Y Cascompute Ororder Three Thaus Eight Hundlred   Wnly Seshaasa Kcts
P_45432813000000076.tiff	Moony Gldcwadhwan  Marketing Yaro Compounowadhwan Dist Surenoranagar  State India Telfaxifs Sbin Swift Ddmmyyy Tfycj Maott Ftuding Ororder Shrehosund Ninhncle Nont  On   Acno  Upso Lacsat Non   Cash Credit
P_42137270000000498.tiff	State Engnee  
P_42137270000000004.tiff	 Yes Ltdgfshop Nosilver Plaza Ppr Buildingindarea Sodal Roadjalhar   Business Ifs Yes Mls Ravi Kymasjainkco Or  Thirtythrcethousindthne Hareled By Utiuty
P_42137270000002136.tiff	Shree Instrumen Secr C Chigarh Aa Karbmmc Odu Cbs Mjsravi Kumor Jin Y W Or Ffken Tuousod Eul Y  X X Alcno  Hdfc Ltd Kapurthalachowk Jalhar
P_42137270000002137.tiff	Om Machinary Sre Sevr  Hdfc Ltd Gour
P_42137270000002138.tiff	Three Udaipurashwini Marg Ashwinimarguda Purrajasthan Rtgsneftifs Cic Kumayjain Ororder Soooo
P_42137270000002139.tiff	Shivampower Ols Kuanssahduu Hdfc Ltd Proprier Please
P_42137270000002140.tiff	E Issuance Cheque Please
P_42137270000002141.tiff	Three Idfc Fit  Jalharvuay Nagar Ground Floorbuilding Nojalhar Ddmmyyyy Idfb Ravikumarainco Or  Mpybra On Alcno  Rhowhon Cshdfc Ltd Eagle Ols India Abe At Par At All Es Idfc Flt Ban Ketdinind Please
P_40234032000001196.tiff	Three Stard Plotnosecr Mimt Manesurgurgaon Feaia Cheque No     Chartered Stard Chartered  Not Negotiable
P_40234032000001197.tiff	Three Stard Plotnosecr Mimt Manesurgurgaon Feia Chequeno       Chartered Stard Chartered Not Negotiable
P_43936609000000390.tiff	Indo German Remedies Agencies Acno Current Alc   M Hdfc Ltd Delhi Road Meerut
P_43232166000000098.tiff	Three Stard Corporatehousenear Sola Bridge Fai Sghighwaythaltejahmeadbad       Chartered  Stard Chartered Not Negotiable
P_40936713000000149.tiff	 Gf Rajasthan Marudhara Gramin Ifs Rmgb  Rmgb  Peeladar Vpopeeladartehsilsaradadistrictudaipur Ddmmy Yay Udaipur Par Radney Gdes Or Ahy Hereoon  Cno Pashupati Nath Dair Farm Dugdh Akikrat Kendra Rmgbca Hdec Ltd Able At Par At All Es Hiran Magriudaipur Pleasesign Above   
P_41032222000000013.tiff	Three Instr Taraori   Ca Taraoriharyana Multicity Ca
P_41033052000000019.tiff	Three Instrument Ahmedabad Kathwada Ahmedabad Gujarat    Cnrb Multicity Od Ddmmyyyy  Pael Hitencoukume Or Sxteen Hhonsanel Six Hunnnep Fifty Q Q  Hdfc Ltd 
P_43016302000000491.tiff	Onl Satgaon Poudayan Bihar Narengi  State India Guwahatikamrup Metro Teodesbin Ddmmyyy Kyyyo Ororder Ndaie Noixst  Hnrthre Pnoa H  Enley Hoa  Up  Lacs At Nonhome
P_41032565000000382.tiff	Onhs Grouno Floor Shiv Shakti Chambe Acrayees  State India Near Shaktichambe Morblmorbigu Telfaxodesbinswif Ddmm Blueorderroct Diglp Bngishic Ororder Nine Sxthoscnd Fify Ony Cts    Alc No Up Ss Lacs At Nonhome
P_41032565000000378.tiff	Three Da Kotak Mahindra Opp Jain Derasarnear Ram Chowkmorvi Faaigs  Gujarat India Kkk Dd Mmy Yy Aic V Bajrang Logistic Or Y Twenty Six Thous Seven Hundred Fifty Two R  
P_41032565000000379.tiff	Mthso Dharmjeet Complex Anational Highway Near Omkar Petroliumlalpur Morbi   State India Telfaxif Sbin Swift Gdjy Bajrang Logistic Ororder Q Fifty One Thous Ninehundred Seventy Five  Order  S Steaseoc Inla Heah    Tateankounda Ac No Up Slacsat Nonhome
P_41032565000000380.tiff	Onthson Olcommercial Lalpar More Oharmjeet Complex Banational Highway  State India Nearomkar Petrolumlalpur Morbi Tel Faxfs Sbinswift Bajrang Kiliy X Ororder Seventfour Hous Three  Icts Hundred  Linx Thirighn Raaral  Acno  Bexccceemseman Ada Ezstasroa Alid Up S Lacsat Non Iransacn Or Cash Credit
P_41032565000000381.tiff	V Tile Poelano
P_40231721000000035.tiff	 Tha  Boi India Boriviilnk Raat Mumbai Maharashtra Bkid Ddmmyyyy Or Fwenty Tive Thousqnd T  Eoptions Alc No Sachinmehra Hdfcoixltd Sachinshivkumar Mehra Chiroowaci Kanta S Mehra Ploase
P_41231925000000468.tiff	Three Issu Azamgarhazamgarh  Baroda Cbs Rtgsneft Barboazamga Rtcurrent Ddmm Y Y Sarodaban Ha Parth Appntele Darodaba Or Oo Ny Hi Fhetbyssd Joy Ln De Roreythceeneesony    Orbaboda 
P_41036732000000193.tiff	Three Azadchowk Brkansara Bazarazadchowkmehsana  Ifs Ibklscc
P_40631725000000040.tiff	Three Isue  Cbs  Baroda Station Road Jaipur Rtgsneft Barbostajai Current
P_41039291000000271.tiff	 Maharashtra Near Main Bus St Nagar Road  Jamkheddistahmednagar Odemahb Ddmmyyyy  Or Hh S Emararashtraoemaha Ms Newramdevji Shoe Martkma Mahaf
P_43832629000002248.tiff	Three Instrument Canara Nagpur Wardhamannagar Nagput Maharashtra   Cnrb Multicityca Ddmmyyy Y Sachin Agrawa Or Oy Sixty Four Thous    

==================================================
Total: 873 records
Matched: 873
Extracted: 873
